date,close,osef,osef,osef,osef,close
11/06/2004,1.2009,1.2087,1.2092,1.1965,-0.65%,1.2009
10/06/2004,1.2088,1.2028,1.2121,1.2028,0.47%,1.2088
09/06/2004,1.2031,1.2270,1.2274,1.2022,-1.93%,1.2031
08/06/2004,1.2268,1.2316,1.2356,1.2245,-0.38%,1.2268
07/06/2004,1.2315,1.2327,1.2342,1.2301,-0.14%,1.2315
06/06/2004,1.2332,1.2300,1.2337,1.2291,0.37%,1.2332
04/06/2004,1.2286,1.2213,1.2333,1.2136,0.58%,1.2286
03/06/2004,1.2215,1.2209,1.2255,1.2169,0.02%,1.2215
02/06/2004,1.2213,1.2245,1.2310,1.2205,-0.26%,1.2213
01/06/2004,1.2245,1.2177,1.2269,1.2155,0.53%,1.2245
31/05/2004,1.2180,1.2230,1.2240,1.2174,-0.41%,1.2180
30/05/2004,1.2230,1.2240,1.2248,1.2229,0.12%,1.2230
28/05/2004,1.2215,1.2271,1.2300,1.2201,-0.42%,1.2215
27/05/2004,1.2267,1.2105,1.2293,1.2087,1.35%,1.2267
26/05/2004,1.2104,1.2116,1.2147,1.2077,-0.07%,1.2104
25/05/2004,1.2112,1.1995,1.2130,1.1990,0.98%,1.2112
24/05/2004,1.1995,1.1991,1.2027,1.1932,0.06%,1.1995
23/05/2004,1.1988,1.1993,1.2006,1.1979,-0.07%,1.1988
21/05/2004,1.1996,1.1954,1.2074,1.1953,0.34%,1.1996
20/05/2004,1.1955,1.2000,1.2017,1.1894,-0.38%,1.1955
19/05/2004,1.2001,1.1941,1.2047,1.1939,0.49%,1.2001
18/05/2004,1.1942,1.2040,1.2041,1.1928,-0.78%,1.1942
17/05/2004,1.2036,1.1884,1.2063,1.1879,1.31%,1.2036
16/05/2004,1.1880,1.1891,1.1900,1.1878,-0.08%,1.1880
14/05/2004,1.1890,1.1803,1.1905,1.1780,0.75%,1.1890
13/05/2004,1.1802,1.1912,1.1933,1.1770,-0.88%,1.1802
12/05/2004,1.1907,1.1880,1.1945,1.1834,0.24%,1.1907
11/05/2004,1.1879,1.1871,1.1893,1.1787,0.09%,1.1879
10/05/2004,1.1868,1.1861,1.1881,1.1811,0.03%,1.1868
09/05/2004,1.1864,1.1881,1.1898,1.1858,-0.24%,1.1864
07/05/2004,1.1893,1.2070,1.2148,1.1875,-1.50%,1.1893
06/05/2004,1.2074,1.2162,1.2177,1.2062,-0.72%,1.2074
05/05/2004,1.2161,1.2105,1.2182,1.2103,0.45%,1.2161
04/05/2004,1.2106,1.1932,1.2123,1.1931,1.46%,1.2106
03/05/2004,1.1932,1.1989,1.1997,1.1920,-0.48%,1.1932
02/05/2004,1.1990,1.1996,1.2005,1.1987,0.03%,1.1990
30/04/2004,1.1986,1.1955,1.2016,1.1917,0.25%,1.1986
29/04/2004,1.1956,1.1827,1.1987,1.1803,1.07%,1.1956
28/04/2004,1.1830,1.1929,1.1948,1.1822,-0.82%,1.1830
27/04/2004,1.1928,1.1865,1.1949,1.1832,0.53%,1.1928
26/04/2004,1.1865,1.1793,1.1886,1.1759,0.60%,1.1865
25/04/2004,1.1794,1.1801,1.1815,1.1782,-0.41%,1.1794
23/04/2004,1.1843,1.1927,1.1931,1.1796,-0.69%,1.1843
22/04/2004,1.1925,1.1799,1.1945,1.1792,1.09%,1.1925
21/04/2004,1.1797,1.1830,1.1917,1.1778,-0.28%,1.1797
20/04/2004,1.1830,1.2006,1.2013,1.1821,-1.47%,1.1830
19/04/2004,1.2007,1.2018,1.2081,1.1999,-0.08%,1.2007
18/04/2004,1.2017,1.2016,1.2029,1.2014,0.15%,1.2017
16/04/2004,1.1999,1.1974,1.2049,1.1922,0.20%,1.1999
15/04/2004,1.1975,1.1946,1.1996,1.1892,0.27%,1.1975
14/04/2004,1.1943,1.1926,1.1977,1.1868,0.13%,1.1943
13/04/2004,1.1927,1.2074,1.2084,1.1904,-1.23%,1.1927
12/04/2004,1.2076,1.2076,1.2100,1.2054,0.02%,1.2076
11/04/2004,1.2074,1.2086,1.2095,1.2070,-0.14%,1.2074
09/04/2004,1.2091,1.2074,1.2116,1.2065,0.14%,1.2091
08/04/2004,1.2074,1.2166,1.2221,1.2059,-0.76%,1.2074
07/04/2004,1.2166,1.2124,1.2200,1.2050,0.33%,1.2166
06/04/2004,1.2126,1.2014,1.2145,1.1979,0.94%,1.2126
05/04/2004,1.2013,1.2105,1.2131,1.1983,-0.76%,1.2013
04/04/2004,1.2105,1.2112,1.2123,1.2097,-0.23%,1.2105
02/04/2004,1.2133,1.2357,1.2373,1.2102,-1.80%,1.2133
01/04/2004,1.2355,1.2304,1.2391,1.2253,0.41%,1.2355
31/03/2004,1.2304,1.2180,1.2325,1.2171,1.01%,1.2304
30/03/2004,1.2181,1.2165,1.2229,1.2151,0.13%,1.2181
29/03/2004,1.2165,1.2114,1.2171,1.2046,0.43%,1.2165
28/03/2004,1.2113,1.2118,1.2144,1.2106,-0.08%,1.2113
26/03/2004,1.2123,1.2136,1.2215,1.2070,-0.12%,1.2123
25/03/2004,1.2137,1.2137,1.2203,1.2096,-0.01%,1.2137
24/03/2004,1.2138,1.2342,1.2370,1.2104,-1.65%,1.2138
23/03/2004,1.2342,1.2344,1.2372,1.2264,-0.02%,1.2342
22/03/2004,1.2344,1.2275,1.2403,1.2222,0.59%,1.2344
21/03/2004,1.2271,1.2274,1.2283,1.2268,-0.10%,1.2271
19/03/2004,1.2283,1.2386,1.2410,1.2256,-0.85%,1.2283
18/03/2004,1.2388,1.2225,1.2438,1.2222,1.33%,1.2388
17/03/2004,1.2225,1.2259,1.2292,1.2177,-0.29%,1.2225
16/03/2004,1.2260,1.2270,1.2375,1.2230,-0.07%,1.2260
15/03/2004,1.2269,1.2211,1.2319,1.2207,0.47%,1.2269
14/03/2004,1.2211,1.2210,1.2222,1.2200,-0.08%,1.2211
12/03/2004,1.2221,1.2350,1.2356,1.2173,-1.04%,1.2221
11/03/2004,1.2349,1.2229,1.2389,1.2162,0.97%,1.2349
10/03/2004,1.2230,1.2316,1.2342,1.2198,-0.71%,1.2230
09/03/2004,1.2317,1.2424,1.2463,1.2274,-0.85%,1.2317
08/03/2004,1.2423,1.2369,1.2427,1.2337,0.44%,1.2423
07/03/2004,1.2369,1.2366,1.2383,1.2360,0.06%,1.2369
05/03/2004,1.2361,1.2200,1.2433,1.2174,1.33%,1.2361
04/03/2004,1.2199,1.2189,1.2243,1.2134,0.07%,1.2199
03/03/2004,1.2190,1.2203,1.2220,1.2056,-0.10%,1.2190
02/03/2004,1.2202,1.2445,1.2452,1.2195,-1.94%,1.2202
01/03/2004,1.2444,1.2523,1.2544,1.2426,-0.64%,1.2444
29/02/2004,1.2524,1.2481,1.2536,1.2480,0.23%,1.2524
27/02/2004,1.2495,1.2444,1.2510,1.2371,0.41%,1.2495
26/02/2004,1.2444,1.2495,1.2517,1.2382,-0.41%,1.2444
25/02/2004,1.2495,1.2677,1.2709,1.2476,-1.43%,1.2495
24/02/2004,1.2676,1.2572,1.2716,1.2522,0.84%,1.2676
23/02/2004,1.2570,1.2510,1.2596,1.2450,0.48%,1.2570
22/02/2004,1.2510,1.2517,1.2522,1.2508,-0.25%,1.2510
20/02/2004,1.2541,1.2755,1.2763,1.2493,-1.67%,1.2541
19/02/2004,1.2754,1.2724,1.2769,1.2647,0.24%,1.2754
18/02/2004,1.2723,1.2853,1.2930,1.2660,-1.02%,1.2723
17/02/2004,1.2854,1.2762,1.2878,1.2755,0.72%,1.2854
16/02/2004,1.2762,1.2726,1.2793,1.2718,0.26%,1.2762
15/02/2004,1.2729,1.2728,1.2735,1.2723,-0.03%,1.2729
13/02/2004,1.2733,1.2817,1.2894,1.2715,-0.66%,1.2733
12/02/2004,1.2817,1.2829,1.2848,1.2786,-0.09%,1.2817
11/02/2004,1.2828,1.2682,1.2849,1.2647,1.17%,1.2828
10/02/2004,1.2680,1.2694,1.2791,1.2667,-0.09%,1.2680
09/02/2004,1.2691,1.2649,1.2764,1.2645,0.35%,1.2691
08/02/2004,1.2647,1.2619,1.2651,1.2606,-0.46%,1.2647
06/02/2004,1.2705,1.2569,1.2727,1.2512,1.11%,1.2705
05/02/2004,1.2565,1.2539,1.2640,1.2520,0.21%,1.2565
04/02/2004,1.2539,1.2546,1.2565,1.2490,-0.06%,1.2539
03/02/2004,1.2547,1.2430,1.2601,1.2416,0.92%,1.2547
02/02/2004,1.2433,1.2473,1.2483,1.2391,-0.33%,1.2433
01/02/2004,1.2474,1.2481,1.2491,1.2471,0.06%,1.2474
30/01/2004,1.2467,1.2409,1.2495,1.2350,0.48%,1.2467
29/01/2004,1.2408,1.2440,1.2532,1.2362,-0.27%,1.2408
28/01/2004,1.2441,1.2634,1.2646,1.2410,-1.54%,1.2441
27/01/2004,1.2635,1.2486,1.2665,1.2437,1.16%,1.2635
26/01/2004,1.2490,1.2572,1.2617,1.2456,-0.67%,1.2490
25/01/2004,1.2574,1.2580,1.2589,1.2570,-0.10%,1.2574
23/01/2004,1.2586,1.2721,1.2779,1.2562,-1.06%,1.2586
22/01/2004,1.2721,1.2658,1.2752,1.2633,0.51%,1.2721
21/01/2004,1.2656,1.2584,1.2675,1.2548,0.56%,1.2656
20/01/2004,1.2585,1.2355,1.2602,1.2345,1.86%,1.2585
19/01/2004,1.2355,1.2385,1.2427,1.2333,-0.25%,1.2355
18/01/2004,1.2386,1.2383,1.2405,1.2378,-0.07%,1.2386
16/01/2004,1.2395,1.2603,1.2611,1.2351,-1.64%,1.2395
15/01/2004,1.2602,1.2661,1.2674,1.2560,-0.44%,1.2602
14/01/2004,1.2658,1.2785,1.2790,1.2628,-1.01%,1.2658
13/01/2004,1.2787,1.2741,1.2800,1.2712,0.38%,1.2787
12/01/2004,1.2738,1.2846,1.2901,1.2735,-0.85%,1.2738
11/01/2004,1.2847,1.2842,1.2859,1.2841,0.21%,1.2847
09/01/2004,1.2820,1.2772,1.2870,1.2703,0.39%,1.2820
08/01/2004,1.2770,1.2642,1.2788,1.2560,1.01%,1.2770
07/01/2004,1.2642,1.2719,1.2747,1.2621,-0.61%,1.2642
06/01/2004,1.2719,1.2686,1.2814,1.2667,0.26%,1.2719
05/01/2004,1.2686,1.2629,1.2698,1.2629,0.43%,1.2686
04/01/2004,1.2632,1.2609,1.2651,1.2608,0.29%,1.2632
02/01/2004,1.2596,1.2581,1.2631,1.2523,0.14%,1.2596
01/01/2004,1.2579,1.2595,1.2606,1.2533,-0.14%,1.2579
31/12/2003,1.2597,1.2548,1.2649,1.2512,0.40%,1.2597
30/12/2003,1.2547,1.2487,1.2565,1.2478,0.50%,1.2547
29/12/2003,1.2485,1.2433,1.2512,1.2426,0.43%,1.2485
28/12/2003,1.2432,1.2433,1.2439,1.2428,0.08%,1.2432
26/12/2003,1.2422,1.2446,1.2472,1.2421,-0.21%,1.2422
25/12/2003,1.2448,1.2453,1.2464,1.2437,-0.06%,1.2448
24/12/2003,1.2455,1.2402,1.2473,1.2395,0.45%,1.2455
23/12/2003,1.2399,1.2398,1.2430,1.2384,0.02%,1.2399
22/12/2003,1.2397,1.2357,1.2449,1.2353,0.34%,1.2397
21/12/2003,1.2355,1.2382,1.2385,1.2350,-0.22%,1.2355
19/12/2003,1.2382,1.2422,1.2435,1.2344,-0.33%,1.2382
18/12/2003,1.2423,1.2399,1.2443,1.2359,0.19%,1.2423
17/12/2003,1.2400,1.2325,1.2424,1.2296,0.62%,1.2400
16/12/2003,1.2324,1.2317,1.2365,1.2302,0.05%,1.2324
15/12/2003,1.2318,1.2184,1.2328,1.2172,1.10%,1.2318
14/12/2003,1.2184,1.2133,1.2187,1.2132,-0.75%,1.2184
12/12/2003,1.2276,1.2222,1.2309,1.2208,0.42%,1.2276
11/12/2003,1.2225,1.2187,1.2237,1.2114,0.30%,1.2225
10/12/2003,1.2188,1.2247,1.2268,1.2151,-0.50%,1.2188
09/12/2003,1.2249,1.2218,1.2278,1.2186,0.25%,1.2249
08/12/2003,1.2219,1.2170,1.2242,1.2151,0.40%,1.2219
07/12/2003,1.2170,1.2167,1.2177,1.2160,-0.15%,1.2170
05/12/2003,1.2188,1.2079,1.2188,1.2062,0.91%,1.2188
04/12/2003,1.2078,1.2120,1.2159,1.2028,-0.36%,1.2078
03/12/2003,1.2122,1.2086,1.2131,1.2064,0.29%,1.2122
02/12/2003,1.2087,1.1958,1.2116,1.1943,1.09%,1.2087
01/12/2003,1.1957,1.2023,1.2044,1.1935,-0.54%,1.1957
30/11/2003,1.2022,1.1988,1.2025,1.1988,0.20%,1.2022
28/11/2003,1.1998,1.1914,1.2019,1.1899,0.71%,1.1998
27/11/2003,1.1913,1.1934,1.1941,1.1886,-0.18%,1.1913
26/11/2003,1.1934,1.1776,1.1950,1.1773,1.36%,1.1934
25/11/2003,1.1774,1.1783,1.1823,1.1754,-0.09%,1.1774
24/11/2003,1.1785,1.1911,1.1921,1.1759,-1.06%,1.1785
23/11/2003,1.1911,1.1912,1.1916,1.1903,-0.12%,1.1911
21/11/2003,1.1925,1.1902,1.1941,1.1856,0.18%,1.1925
20/11/2003,1.1903,1.1895,1.1968,1.1885,0.07%,1.1903
19/11/2003,1.1895,1.1962,1.1981,1.1873,-0.57%,1.1895
18/11/2003,1.1963,1.1745,1.1978,1.1736,1.86%,1.1963
17/11/2003,1.1744,1.1833,1.1852,1.1724,-0.75%,1.1744
16/11/2003,1.1833,1.1814,1.1838,1.1812,0.42%,1.1833
14/11/2003,1.1784,1.1746,1.1806,1.1732,0.31%,1.1784
13/11/2003,1.1748,1.1647,1.1755,1.1634,0.88%,1.1748
12/11/2003,1.1645,1.1508,1.1663,1.1507,1.18%,1.1645
11/11/2003,1.1509,1.1452,1.1533,1.1444,0.51%,1.1509
10/11/2003,1.1451,1.1509,1.1538,1.1447,-0.49%,1.1451
09/11/2003,1.1507,1.1503,1.1515,1.1497,-0.11%,1.1507
07/11/2003,1.1520,1.1415,1.1545,1.1376,0.93%,1.1520
06/11/2003,1.1414,1.1428,1.1468,1.1389,-0.13%,1.1414
05/11/2003,1.1429,1.1473,1.1501,1.1413,-0.39%,1.1429
04/11/2003,1.1474,1.1459,1.1515,1.1427,0.11%,1.1474
03/11/2003,1.1461,1.1583,1.1623,1.1428,-1.05%,1.1461
02/11/2003,1.1583,1.1582,1.1591,1.1573,-0.03%,1.1583
31/10/2003,1.1586,1.1628,1.1660,1.1563,-0.36%,1.1586
30/10/2003,1.1628,1.1667,1.1759,1.1611,-0.33%,1.1628
29/10/2003,1.1666,1.1667,1.1723,1.1658,-0.01%,1.1666
28/10/2003,1.1667,1.1737,1.1745,1.1657,-0.60%,1.1667
27/10/2003,1.1738,1.1780,1.1787,1.1719,-0.36%,1.1738
26/10/2003,1.1781,1.1773,1.1785,1.1767,-0.04%,1.1781
24/10/2003,1.1786,1.1821,1.1860,1.1762,-0.29%,1.1786
23/10/2003,1.1820,1.1823,1.1847,1.1755,-0.03%,1.1820
22/10/2003,1.1823,1.1655,1.1832,1.1650,1.40%,1.1823
21/10/2003,1.1660,1.1631,1.1704,1.1617,0.24%,1.1660
20/10/2003,1.1632,1.1701,1.1703,1.1602,-0.59%,1.1632
19/10/2003,1.1701,1.1704,1.1718,1.1688,0.19%,1.1701
17/10/2003,1.1679,1.1585,1.1687,1.1544,0.80%,1.1679
16/10/2003,1.1586,1.1619,1.1698,1.1569,-0.29%,1.1586
15/10/2003,1.1620,1.1729,1.1748,1.1588,-0.91%,1.1620
14/10/2003,1.1727,1.1696,1.1767,1.1582,0.27%,1.1727
13/10/2003,1.1695,1.1813,1.1816,1.1652,-0.98%,1.1695
12/10/2003,1.1811,1.1809,1.1819,1.1800,0.10%,1.1811
10/10/2003,1.1799,1.1738,1.1851,1.1703,0.53%,1.1799
09/10/2003,1.1737,1.1823,1.1865,1.1685,-0.73%,1.1737
08/10/2003,1.1823,1.1777,1.1846,1.1769,0.39%,1.1823
07/10/2003,1.1777,1.1717,1.1815,1.1697,0.51%,1.1777
06/10/2003,1.1717,1.1597,1.1726,1.1531,1.09%,1.1717
05/10/2003,1.1591,1.1574,1.1600,1.1573,0.08%,1.1591
03/10/2003,1.1582,1.1683,1.1724,1.1551,-0.87%,1.1582
02/10/2003,1.1684,1.1718,1.1771,1.1662,-0.27%,1.1684
01/10/2003,1.1716,1.1677,1.1739,1.1655,0.34%,1.1716
30/09/2003,1.1676,1.1579,1.1739,1.1573,0.85%,1.1676
29/09/2003,1.1578,1.1464,1.1641,1.1394,1.01%,1.1578
28/09/2003,1.1462,1.1459,1.1470,1.1453,-0.14%,1.1462
26/09/2003,1.1478,1.1469,1.1502,1.1439,0.08%,1.1478
25/09/2003,1.1469,1.1488,1.1537,1.1458,-0.16%,1.1469
24/09/2003,1.1487,1.1441,1.1507,1.1427,0.41%,1.1487
23/09/2003,1.1440,1.1476,1.1529,1.1429,-0.30%,1.1440
22/09/2003,1.1474,1.1456,1.1508,1.1414,0.14%,1.1474
21/09/2003,1.1458,1.1452,1.1500,1.1441,0.65%,1.1458
19/09/2003,1.1384,1.1249,1.1394,1.1238,1.19%,1.1384
18/09/2003,1.1250,1.1278,1.1346,1.1226,-0.26%,1.1250
17/09/2003,1.1279,1.1167,1.1303,1.1138,1.00%,1.1279
16/09/2003,1.1167,1.1279,1.1322,1.1154,-1.00%,1.1167
15/09/2003,1.1280,1.1277,1.1313,1.1244,-0.01%,1.1280
14/09/2003,1.1281,1.1262,1.1282,1.1253,-0.10%,1.1281
12/09/2003,1.1292,1.1185,1.1327,1.1135,0.95%,1.1292
11/09/2003,1.1186,1.1185,1.1275,1.1154,0.03%,1.1186
10/09/2003,1.1183,1.1222,1.1239,1.1162,-0.37%,1.1183
09/09/2003,1.1225,1.1069,1.1243,1.1055,1.42%,1.1225
08/09/2003,1.1068,1.1093,1.1132,1.1047,-0.20%,1.1068
07/09/2003,1.1090,1.1098,1.1110,1.1082,-0.20%,1.1090
05/09/2003,1.1112,1.0935,1.1114,1.0914,1.63%,1.1112
04/09/2003,1.0934,1.0823,1.0953,1.0809,1.03%,1.0934
03/09/2003,1.0823,1.0809,1.0875,1.0762,0.15%,1.0823
02/09/2003,1.0807,1.0962,1.0966,1.0799,-1.40%,1.0807
01/09/2003,1.0961,1.0994,1.1019,1.0953,-0.29%,1.0961
31/08/2003,1.0993,1.0990,1.0998,1.0982,0.07%,1.0993
29/08/2003,1.0985,1.0883,1.1000,1.0871,0.93%,1.0985
28/08/2003,1.0884,1.0858,1.0917,1.0809,0.25%,1.0884
27/08/2003,1.0857,1.0880,1.0935,1.0831,-0.20%,1.0857
26/08/2003,1.0879,1.0831,1.0911,1.0788,0.45%,1.0879
25/08/2003,1.0830,1.0858,1.0923,1.0803,-0.25%,1.0830
24/08/2003,1.0857,1.0869,1.0873,1.0851,-0.28%,1.0857
22/08/2003,1.0887,1.0934,1.0948,1.0835,-0.42%,1.0887
21/08/2003,1.0933,1.1111,1.1113,1.0884,-1.58%,1.0933
20/08/2003,1.1108,1.1133,1.1145,1.1081,-0.19%,1.1108
19/08/2003,1.1129,1.1141,1.1152,1.1053,-0.10%,1.1129
18/08/2003,1.1140,1.1263,1.1272,1.1126,-1.10%,1.1140
17/08/2003,1.1264,1.1267,1.1270,1.1259,0.00%,1.1264
15/08/2003,1.1264,1.1273,1.1291,1.1241,-0.06%,1.1264
14/08/2003,1.1271,1.1315,1.1342,1.1226,-0.38%,1.1271
13/08/2003,1.1314,1.1276,1.1334,1.1218,0.35%,1.1314
12/08/2003,1.1275,1.1358,1.1377,1.1269,-0.74%,1.1275
11/08/2003,1.1359,1.1295,1.1383,1.1264,0.58%,1.1359
10/08/2003,1.1294,1.1306,1.1307,1.1293,-0.11%,1.1294
08/08/2003,1.1307,1.1365,1.1382,1.1286,-0.51%,1.1307
07/08/2003,1.1365,1.1341,1.1419,1.1319,0.21%,1.1365
06/08/2003,1.1341,1.1394,1.1430,1.1327,-0.47%,1.1341
05/08/2003,1.1394,1.1352,1.1403,1.1307,0.36%,1.1394
04/08/2003,1.1353,1.1270,1.1378,1.1261,0.73%,1.1353
03/08/2003,1.1271,1.1284,1.1286,1.1265,-0.04%,1.1271
01/08/2003,1.1276,1.1234,1.1285,1.1134,0.36%,1.1276
31/07/2003,1.1235,1.1346,1.1367,1.1225,-0.98%,1.1235
30/07/2003,1.1346,1.1443,1.1455,1.1336,-0.87%,1.1346
29/07/2003,1.1445,1.1489,1.1543,1.1430,-0.39%,1.1445
28/07/2003,1.1490,1.1494,1.1523,1.1452,-0.01%,1.1490
27/07/2003,1.1491,1.1497,1.1505,1.1487,-0.19%,1.1491
25/07/2003,1.1513,1.1463,1.1553,1.1444,0.43%,1.1513
24/07/2003,1.1464,1.1485,1.1514,1.1423,-0.20%,1.1464
23/07/2003,1.1487,1.1324,1.1496,1.1319,1.41%,1.1487
22/07/2003,1.1327,1.1339,1.1377,1.1307,-0.08%,1.1327
21/07/2003,1.1336,1.1267,1.1360,1.1256,0.62%,1.1336
20/07/2003,1.1266,1.1250,1.1272,1.1242,-0.05%,1.1266
18/07/2003,1.1272,1.1240,1.1309,1.1172,0.29%,1.1272
17/07/2003,1.1239,1.1220,1.1270,1.1155,0.17%,1.1239
16/07/2003,1.1220,1.1134,1.1236,1.1112,0.77%,1.1220
15/07/2003,1.1134,1.1276,1.1341,1.1130,-1.26%,1.1134
14/07/2003,1.1276,1.1277,1.1312,1.1242,-0.02%,1.1276
13/07/2003,1.1278,1.1289,1.1292,1.1265,-0.03%,1.1278
11/07/2003,1.1281,1.1355,1.1357,1.1275,-0.67%,1.1281
10/07/2003,1.1357,1.1339,1.1396,1.1310,0.17%,1.1357
09/07/2003,1.1338,1.1314,1.1370,1.1305,0.22%,1.1338
08/07/2003,1.1313,1.1325,1.1356,1.1258,-0.11%,1.1313
07/07/2003,1.1326,1.1469,1.1476,1.1309,-1.26%,1.1326
06/07/2003,1.1470,1.1480,1.1484,1.1461,-0.21%,1.1470
04/07/2003,1.1494,1.1486,1.1500,1.1446,0.07%,1.1494
03/07/2003,1.1486,1.1527,1.1543,1.1432,-0.36%,1.1486
02/07/2003,1.1528,1.1558,1.1566,1.1506,-0.25%,1.1528
01/07/2003,1.1557,1.1523,1.1613,1.1507,0.29%,1.1557
30/06/2003,1.1524,1.1419,1.1537,1.1400,0.92%,1.1524
29/06/2003,1.1419,1.1430,1.1436,1.1409,-0.05%,1.1419
27/06/2003,1.1425,1.1429,1.1470,1.1399,-0.03%,1.1425
26/06/2003,1.1429,1.1538,1.1546,1.1414,-0.93%,1.1429
25/06/2003,1.1536,1.1504,1.1625,1.1496,0.29%,1.1536
24/06/2003,1.1503,1.1545,1.1584,1.1477,-0.36%,1.1503
23/06/2003,1.1544,1.1581,1.1608,1.1509,-0.32%,1.1544
22/06/2003,1.1581,1.1579,1.1602,1.1574,-0.21%,1.1581
20/06/2003,1.1605,1.1710,1.1738,1.1552,-0.91%,1.1605
19/06/2003,1.1711,1.1681,1.1743,1.1583,0.25%,1.1711
18/06/2003,1.1682,1.1787,1.1807,1.1663,-0.88%,1.1682
17/06/2003,1.1786,1.1828,1.1869,1.1769,-0.36%,1.1786
16/06/2003,1.1829,1.1876,1.1932,1.1815,-0.40%,1.1829
15/06/2003,1.1877,1.1876,1.1889,1.1872,0.03%,1.1877
13/06/2003,1.1874,1.1769,1.1882,1.1736,0.88%,1.1874
12/06/2003,1.1770,1.1756,1.1810,1.1705,0.15%,1.1770
11/06/2003,1.1752,1.1674,1.1785,1.1659,0.67%,1.1752
10/06/2003,1.1674,1.1712,1.1746,1.1666,-0.32%,1.1674
09/06/2003,1.1711,1.1704,1.1791,1.1659,0.07%,1.1711
08/06/2003,1.1703,1.1708,1.1713,1.1697,0.02%,1.1703
06/06/2003,1.1701,1.1833,1.1881,1.1684,-1.12%,1.1701
05/06/2003,1.1834,1.1652,1.1890,1.1631,1.57%,1.1834
04/06/2003,1.1651,1.1725,1.1751,1.1632,-0.63%,1.1651
03/06/2003,1.1725,1.1744,1.1783,1.1686,-0.16%,1.1725
02/06/2003,1.1744,1.1727,1.1772,1.1652,0.14%,1.1744
01/06/2003,1.1727,1.1720,1.1729,1.1712,-0.49%,1.1727
30/05/2003,1.1785,1.1887,1.1898,1.1741,-0.84%,1.1785
29/05/2003,1.1885,1.1759,1.1919,1.1691,1.06%,1.1885
28/05/2003,1.1760,1.1818,1.1851,1.1706,-0.49%,1.1760
27/05/2003,1.1818,1.1866,1.1931,1.1810,-0.39%,1.1818
26/05/2003,1.1864,1.1815,1.1878,1.1799,0.41%,1.1864
25/05/2003,1.1816,1.1832,1.1833,1.1811,-0.22%,1.1816
23/05/2003,1.1842,1.1677,1.1846,1.1665,1.40%,1.1842
22/05/2003,1.1678,1.1659,1.1732,1.1620,0.20%,1.1678
21/05/2003,1.1655,1.1723,1.1745,1.1625,-0.57%,1.1655
20/05/2003,1.1722,1.1632,1.1749,1.1602,0.77%,1.1722
19/05/2003,1.1633,1.1673,1.1741,1.1622,-0.36%,1.1633
18/05/2003,1.1675,1.1673,1.1682,1.1643,0.67%,1.1675
16/05/2003,1.1597,1.1392,1.1597,1.1385,1.81%,1.1597
15/05/2003,1.1391,1.1475,1.1491,1.1371,-0.72%,1.1391
14/05/2003,1.1474,1.1523,1.1538,1.1467,-0.44%,1.1474
13/05/2003,1.1525,1.1524,1.1560,1.1463,0.05%,1.1525
12/05/2003,1.1519,1.1556,1.1629,1.1509,-0.31%,1.1519
11/05/2003,1.1555,1.1531,1.1580,1.1528,0.57%,1.1555
09/05/2003,1.1489,1.1516,1.1541,1.1437,-0.26%,1.1489
08/05/2003,1.1519,1.1360,1.1540,1.1310,1.41%,1.1519
07/05/2003,1.1359,1.1426,1.1437,1.1329,-0.56%,1.1359
06/05/2003,1.1423,1.1294,1.1456,1.1275,1.14%,1.1423
05/05/2003,1.1294,1.1232,1.1305,1.1204,0.54%,1.1294
04/05/2003,1.1233,1.1227,1.1235,1.1218,0.03%,1.1233
02/05/2003,1.1230,1.1242,1.1275,1.1188,-0.11%,1.1230
01/05/2003,1.1242,1.1173,1.1288,1.1154,0.62%,1.1242
30/04/2003,1.1173,1.1106,1.1191,1.1100,0.62%,1.1173
29/04/2003,1.1104,1.0978,1.1126,1.0930,1.16%,1.1104
28/04/2003,1.0977,1.1033,1.1078,1.0975,-0.55%,1.0977
27/04/2003,1.1038,1.1037,1.1041,1.1028,0.01%,1.1038
25/04/2003,1.1037,1.1037,1.1051,1.0960,-0.01%,1.1037
24/04/2003,1.1038,1.0956,1.1049,1.0944,0.76%,1.1038
23/04/2003,1.0955,1.0966,1.0984,1.0920,-0.09%,1.0955
22/04/2003,1.0965,1.0860,1.1004,1.0848,0.97%,1.0965
21/04/2003,1.0860,1.0903,1.0906,1.0821,-0.37%,1.0860
20/04/2003,1.0900,1.0898,1.0909,1.0888,0.19%,1.0900
18/04/2003,1.0879,1.0882,1.0900,1.0868,-0.04%,1.0879
17/04/2003,1.0883,1.0911,1.0977,1.0867,-0.24%,1.0883
16/04/2003,1.0909,1.0792,1.0923,1.0783,1.06%,1.0909
15/04/2003,1.0795,1.0777,1.0824,1.0734,0.18%,1.0795
14/04/2003,1.0776,1.0726,1.0814,1.0717,0.47%,1.0776
13/04/2003,1.0726,1.0745,1.0746,1.0717,-0.28%,1.0726
11/04/2003,1.0756,1.0787,1.0790,1.0693,-0.28%,1.0756
10/04/2003,1.0786,1.0772,1.0832,1.0758,0.15%,1.0786
09/04/2003,1.0770,1.0723,1.0785,1.0675,0.45%,1.0770
08/04/2003,1.0722,1.0679,1.0731,1.0642,0.40%,1.0722
07/04/2003,1.0679,1.0673,1.0704,1.0559,0.04%,1.0679
06/04/2003,1.0675,1.0672,1.0679,1.0664,-0.55%,1.0675
